Date,Close,Open,High,Low,Volume,sma_10,sma_20,ema_10,ema_20,rsi_7,rsi_9,rsi_14
2022-02-25,1526.5,1531.97,1540.13,1526.5,198110.0,1527.9,1528.98,1529.84,1527.7,54.28,62.32,44.93
2022-02-28,1517.18,1525.58,1533.32,1512.45,193570.0,1529.11,1531.27,1527.54,1526.69,26.22,43.12,38.57
2022-03-01,1520.12,1521.44,1525.0,1515.49,187030.0,1528.39,1531.47,1526.19,1526.07,36.79,49.05,38.98
2022-03-02,1498.61,1516.31,1517.49,1495.16,291450.0,1526.1,1530.14,1521.17,1523.45,22.18,21.5,34.71
2022-03-03,1522.49,1507.53,1522.49,1502.41,244080.0,1524.3,1530.43,1521.41,1523.36,44.22,44.92,43.68
2022-03-04,1525.34,1525.23,1529.93,1519.97,220070.0,1523.69,1530.09,1522.13,1523.55,41.75,45.49,56.87
2022-03-07,1509.12,1514.76,1518.32,1505.79,222540.0,1521.26,1528.48,1519.76,1522.18,42.04,38.87,43.55
2022-03-08,1490.17,1500.07,1506.65,1486.68,222310.0,1517.04,1525.47,1514.38,1519.13,31.01,29.19,39.87
2022-03-09,1489.25,1493.96,1497.75,1485.15,190160.0,1512.08,1522.31,1509.81,1516.28,34.0,33.78,31.2
2022-03-10,1490.24,1491.9,1505.5,1490.24,148750.0,1508.9,1519.37,1506.25,1513.8,32.49,31.42,33.93
2022-03-11,1477.14,1487.92,1490.83,1469.22,178190.0,1503.97,1515.93,1500.96,1510.31,36.04,30.25,29.83
2022-03-14,1461.1,1471.44,1473.98,1454.34,177210.0,1498.36,1513.74,1493.71,1505.62,5.56,24.22,26.93
2022-03-15,1468.89,1461.4,1469.52,1455.16,136420.0,1493.24,1510.81,1489.2,1502.12,11.86,35.25,27.55
2022-03-16,1472.69,1475.17,1478.42,1467.95,106840.0,1490.64,1508.37,1486.2,1499.32,20.43,19.13,32.72
2022-03-17,1469.92,1480.32,1480.86,1469.92,109380.0,1485.39,1504.84,1483.24,1496.52,27.7,15.61,29.95
2022-03-18,1476.94,1474.02,1482.96,1474.02,148420.0,1480.55,1502.12,1482.09,1494.66,38.05,27.46,35.5
2022-03-21,1502.67,1480.29,1502.67,1480.29,124700.0,1479.9,1500.58,1485.83,1495.42,58.15,58.0,44.6
2022-03-22,1513.4,1507.38,1516.7,1506.1,155230.0,1482.22,1499.63,1490.85,1497.13,74.54,63.73,54.9
2022-03-23,1505.59,1514.61,1519.58,1505.59,132330.0,1483.86,1497.97,1493.53,1497.94,83.88,58.1,43.73
2022-03-24,1497.44,1506.49,1506.79,1496.96,115640.0,1484.58,1496.74,1494.24,1497.89,71.63,61.3,40.04
2022-03-25,1498.36,1499.34,1503.18,1494.28,109440.0,1486.7,1495.33,1494.99,1497.93,70.33,74.93,45.69
2022-03-28,1484.16,1493.12,1497.06,1477.72,177240.0,1489.01,1493.68,1493.02,1496.62,59.55,59.41,47.5
2022-03-29,1500.57,1484.95,1501.05,1484.95,110330.0,1492.17,1492.7,1494.39,1497.0,64.07,64.87,54.18
2022-03-30,1500.23,1497.98,1513.91,1496.59,163900.0,1494.93,1492.79,1495.45,1497.31,47.92,66.6,53.71
2022-03-31,1508.53,1502.38,1512.47,1500.67,121690.0,1498.79,1492.09,1497.83,1498.38,45.66,67.06,62.07
2022-04-01,1542.47,1509.01,1542.47,1506.11,195610.0,1505.34,1492.94,1505.95,1502.58,72.42,69.74,77.51
2022-04-04,1548.04,1558.21,1558.98,1546.46,160180.0,1509.88,1494.89,1513.6,1506.91,81.75,68.11,77.16
2022-04-05,1539.2,1544.34,1549.77,1539.2,125170.0,1512.46,1497.34,1518.25,1509.98,73.31,67.38,72.06
2022-04-06,1557.11,1534.23,1558.41,1529.23,203570.0,1517.61,1500.73,1525.32,1514.47,89.95,78.03,76.28
2022-04-07,1541.96,1561.14,1566.09,1541.96,198970.0,1522.06,1503.32,1528.35,1517.09,72.98,68.07,68.68
2022-04-08,1524.31,1541.78,1547.6,1524.31,156340.0,1524.66,1505.68,1527.61,1517.78,61.21,66.18,56.52
2022-04-12,1507.2,1530.3,1532.03,1506.41,152480.0,1526.96,1507.98,1523.9,1516.77,49.43,52.66,48.2
2022-04-13,1525.39,1512.37,1526.44,1506.45,143870.0,1529.44,1510.81,1524.17,1517.59,41.5,58.82,55.42
2022-04-14,1518.01,1526.49,1534.28,1517.07,119610.0,1531.22,1513.08,1523.05,1517.63,35.31,53.34,55.65
2022-04-15,1493.74,1514.89,1518.85,1491.26,181770.0,1529.74,1514.27,1517.72,1515.35,30.68,31.55,48.87
2022-04-18,1468.25,1493.17,1493.24,1466.73,194440.0,1522.32,1513.83,1508.73,1510.87,14.52,23.75,46.33
2022-04-19,1440.61,1471.63,1478.5,1440.61,156620.0,1511.58,1510.73,1496.34,1504.18,13.21,21.14,36.84
2022-04-20,1435.5,1440.9,1453.81,1434.87,150220.0,1501.21,1506.83,1485.28,1497.64,14.53,11.51,36.08
2022-04-21,1426.87,1434.77,1452.41,1422.7,172360.0,1488.18,1502.9,1474.66,1490.9,15.59,12.01,32.47
2022-04-22,1444.32,1439.32,1455.15,1419.05,150760.0,1478.42,1500.24,1469.14,1486.46,15.05,23.56,27.32
2022-04-25,1366.39,1444.79,1445.62,1356.36,202430.0,1462.63,1493.64,1450.46,1475.03,9.36,16.8,18.55
2022-04-26,1396.9,1347.83,1397.43,1318.5,181780.0,1451.6,1489.28,1440.72,1467.58,24.88,21.37,27.08
2022-04-27,1402.03,1394.85,1407.7,1362.87,108120.0,1439.26,1484.35,1433.69,1461.34,30.79,23.9,23.95
2022-04-28,1400.88,1400.6,1407.82,1392.24,91680.0,1427.55,1479.39,1427.72,1455.58,36.39,26.67,25.13
2022-04-29,1417.31,1400.88,1417.31,1394.17,128040.0,1419.91,1474.82,1425.83,1451.94,44.22,36.59,31.06
2022-05-04,1389.59,1415.43,1415.45,1389.59,114190.0,1412.04,1467.18,1419.24,1446.0,39.43,36.58,29.93
2022-05-05,1404.88,1402.6,1405.43,1373.42,122130.0,1408.47,1460.02,1416.63,1442.08,38.68,42.35,29.23
2022-05-06,1373.21,1399.54,1399.54,1371.0,129910.0,1402.24,1451.72,1408.73,1435.52,52.67,37.98,26.97
2022-05-09,1314.04,1358.56,1360.64,1308.34,200880.0,1390.96,1439.57,1391.52,1423.95,23.54,25.42,24.28
2022-05-10,1345.46,1312.1,1345.46,1285.67,157230.0,1381.07,1429.74,1383.14,1416.48,34.53,45.21,32.72
2022-05-11,1349.82,1344.14,1355.11,1324.2,94770.0,1379.41,1421.02,1377.08,1410.13,36.28,37.76,36.33
2022-05-12,1279.76,1337.01,1339.25,1279.48,163220.0,1367.7,1409.65,1359.39,1397.71,21.31,26.24,30.38
2022-05-13,1223.76,1281.28,1284.94,1219.52,237560.0,1349.87,1394.57,1334.73,1381.15,19.06,21.63,27.14
2022-05-16,1215.08,1254.88,1258.25,1214.29,172770.0,1331.29,1379.42,1312.98,1365.33,13.69,16.78,23.68
2022-05-17,1279.55,1211.88,1279.55,1203.51,161820.0,1317.52,1368.71,1306.9,1357.16,34.08,33.87,39.71
2022-05-18,1286.41,1289.5,1298.69,1268.13,159940.0,1307.2,1359.62,1303.17,1350.42,44.29,32.2,36.13
2022-05-19,1283.55,1259.59,1291.49,1255.63,130080.0,1295.06,1351.77,1299.6,1344.05,35.49,35.25,35.05
2022-05-20,1282.51,1284.89,1296.0,1273.4,110100.0,1285.99,1344.12,1296.5,1338.19,33.97,43.58,35.06
2022-05-23,1255.35,1287.49,1287.65,1245.41,139330.0,1280.12,1335.54,1289.02,1330.3,42.69,31.34,30.09
2022-05-24,1272.71,1255.77,1272.71,1242.36,146370.0,1272.85,1326.96,1286.05,1324.82,69.06,34.85,35.26
2022-05-25,1310.7,1277.54,1311.32,1273.29,172700.0,1268.94,1324.18,1290.53,1323.47,80.31,56.96,38.76
2022-05-26,1309.5,1312.56,1319.21,1304.59,127930.0,1271.91,1319.8,1293.98,1322.14,65.85,75.58,41.8
2022-05-27,1335.68,1311.78,1336.99,1310.64,139410.0,1283.1,1316.49,1301.56,1323.43,71.65,82.57,53.04
2022-05-30,1342.87,1337.39,1342.87,1329.38,121530.0,1295.88,1313.59,1309.07,1325.28,75.11,74.77,49.61
2022-05-31,1332.59,1342.08,1342.08,1324.46,127920.0,1301.19,1309.35,1313.35,1325.98,69.66,67.59,47.45
2022-06-01,1335.49,1329.02,1341.47,1323.07,127580.0,1306.09,1306.65,1317.37,1326.88,88.87,69.78,60.31
2022-06-02,1325.49,1339.12,1342.47,1319.85,133900.0,1310.29,1302.68,1318.85,1326.75,77.56,65.32,72.69
2022-06-03,1327.4,1325.49,1329.9,1313.4,100180.0,1314.78,1300.39,1320.4,1326.81,64.0,81.32,75.83
2022-06-06,1327.04,1328.73,1336.96,1320.97,132830.0,1321.95,1301.04,1321.61,1326.84,64.91,77.72,65.49
2022-06-07,1324.37,1323.19,1324.37,1297.98,153980.0,1327.11,1299.98,1322.11,1326.6,33.98,60.9,62.73
2022-06-08,1342.03,1328.95,1348.4,1325.65,163070.0,1330.25,1299.59,1325.73,1328.07,49.08,70.55,67.84
2022-06-09,1342.92,1344.56,1346.13,1335.28,126600.0,1333.59,1302.75,1328.86,1329.48,64.19,56.72,68.45
2022-06-10,1325.69,1332.93,1344.85,1325.69,136590.0,1332.59,1307.85,1328.28,1329.12,40.34,36.56,72.86
2022-06-13,1260.85,1295.26,1300.45,1260.85,199020.0,1324.39,1310.14,1316.02,1322.62,19.38,19.72,47.05
2022-06-14,1261.16,1247.39,1271.28,1245.26,145640.0,1317.24,1309.22,1306.05,1316.77,18.14,17.93,34.86
2022-06-15,1253.09,1263.96,1268.33,1231.12,167430.0,1309.0,1307.55,1296.42,1310.7,16.89,18.23,33.46
2022-06-16,1280.37,1266.87,1292.02,1263.56,156460.0,1304.49,1307.39,1293.5,1307.81,33.86,33.12,33.88
2022-06-17,1258.03,1254.05,1259.39,1229.74,187300.0,1297.55,1306.17,1287.05,1303.07,20.2,28.61,27.28
2022-06-20,1225.56,1258.3,1262.83,1223.03,168770.0,1287.41,1304.68,1275.87,1295.69,15.99,24.15,24.39
2022-06-21,1224.54,1220.76,1240.8,1212.69,172800.0,1277.42,1302.27,1266.54,1288.91,17.65,16.33,23.21
2022-06-22,1227.18,1233.28,1242.06,1222.86,142700.0,1265.94,1298.09,1259.38,1283.03,32.12,17.16,25.38
2022-06-23,1240.58,1227.18,1240.58,1219.08,105240.0,1255.7,1294.65,1255.96,1278.99,40.4,25.31,29.44
2022-06-24,1235.47,1239.54,1246.22,1234.72,90440.0,1246.68,1289.64,1252.24,1274.85,41.55,38.73,28.8
2022-06-27,1256.67,1238.23,1256.67,1237.79,110600.0,1246.26,1285.33,1253.04,1273.12,37.93,48.32,35.56
2022-06-28,1273.41,1254.35,1276.21,1249.57,151570.0,1247.49,1282.37,1256.75,1273.14,58.31,57.14,35.31
2022-06-29,1273.4,1259.83,1274.73,1259.41,113300.0,1249.52,1279.26,1259.77,1273.17,89.79,46.97,35.06
2022-06-30,1248.92,1273.99,1276.23,1248.92,118010.0,1246.38,1275.43,1257.8,1270.86,64.58,46.11,34.0
2022-07-01,1252.24,1247.7,1255.67,1225.64,118890.0,1245.8,1271.68,1256.79,1269.09,64.87,65.17,47.59
2022-07-04,1248.37,1256.2,1260.72,1244.5,112840.0,1248.08,1267.74,1255.26,1267.11,55.21,63.13,46.49
2022-07-05,1242.05,1252.48,1256.47,1239.8,162030.0,1249.83,1263.63,1252.86,1264.73,54.33,57.87,46.94
2022-07-06,1211.94,1241.19,1241.19,1211.94,131180.0,1248.3,1257.12,1245.42,1259.7,23.64,37.12,31.31
2022-07-07,1229.23,1212.36,1229.23,1209.97,98640.0,1247.17,1251.44,1242.47,1256.8,24.13,47.47,41.91
2022-07-08,1231.54,1235.65,1236.85,1225.04,115990.0,1246.78,1246.73,1240.49,1254.39,26.13,37.97,52.02
2022-07-11,1209.02,1224.2,1224.2,1200.15,131000.0,1242.01,1244.14,1234.77,1250.07,26.73,20.79,45.42
2022-07-12,1219.44,1208.06,1219.44,1204.84,88680.0,1236.62,1242.05,1231.98,1247.15,32.34,27.64,47.81
2022-07-13,1216.94,1216.83,1225.85,1213.41,117180.0,1230.97,1240.25,1229.24,1244.28,32.82,33.79,42.89
2022-07-14,1221.94,1213.73,1224.01,1211.14,106760.0,1228.27,1237.32,1227.92,1242.15,38.85,34.9,45.93
2022-07-15,1220.14,1224.15,1228.48,1217.21,147670.0,1225.06,1235.43,1226.5,1240.05,56.63,35.64,37.55
2022-07-18,1214.28,1225.4,1225.69,1213.28,104040.0,1221.65,1234.86,1224.28,1237.6,35.17,35.8,28.23
2022-07-19,1211.7,1213.55,1213.64,1204.61,100590.0,1218.62,1234.22,1221.99,1235.13,30.43,49.83,27.71
2022-07-20,1225.62,1220.25,1229.62,1217.45,123380.0,1219.99,1234.14,1222.65,1234.23,69.72,47.3,40.89
2022-07-21,1235.25,1227.31,1240.91,1226.88,127720.0,1220.59,1233.88,1224.94,1234.32,69.15,52.5,43.67
2022-07-22,1228.84,1238.46,1241.65,1228.84,106140.0,1220.32,1233.55,1225.65,1233.8,63.16,67.05,42.86
2022-07-25,1222.6,1228.11,1231.84,1219.61,94340.0,1221.68,1231.84,1225.1,1232.73,50.71,52.93,42.88
2022-07-26,1218.49,1221.43,1227.1,1218.11,93440.0,1221.58,1229.1,1223.9,1231.38,48.31,51.4,52.96
2022-07-27,1219.43,1218.13,1219.43,1211.42,95580.0,1221.83,1226.4,1223.08,1230.24,55.87,47.56,44.8
2022-07-28,1236.14,1228.73,1240.65,1226.95,180060.0,1223.25,1225.76,1225.46,1230.8,71.08,62.05,52.12
2022-07-29,1232.0,1243.17,1243.17,1232.0,142290.0,1224.44,1224.75,1226.65,1230.92,56.62,63.7,62.73
2022-08-01,1256.25,1233.85,1256.25,1233.64,175840.0,1228.63,1225.14,1232.03,1233.33,66.72,75.8,67.68
2022-08-02,1265.97,1256.32,1266.14,1248.97,172180.0,1234.06,1226.34,1238.2,1236.44,78.08,74.56,72.02
2022-08-03,1269.83,1259.26,1271.39,1256.39,184350.0,1238.48,1229.23,1243.95,1239.62,87.05,72.64,71.73
2022-08-04,1277.73,1273.71,1281.46,1270.66,164090.0,1242.73,1231.66,1250.09,1243.25,93.87,81.39,74.77
2022-08-05,1272.06,1274.48,1276.19,1265.93,172670.0,1247.05,1233.68,1254.09,1245.99,86.42,81.99,74.89
2022-08-08,1276.7,1270.27,1280.13,1270.13,141950.0,1252.46,1237.07,1258.2,1248.92,83.7,87.4,77.51
2022-08-09,1281.44,1281.38,1285.52,1275.12,161800.0,1258.75,1240.17,1262.42,1252.01,90.67,87.98,75.61
2022-08-10,1277.15,1279.58,1283.06,1276.07,117050.0,1264.53,1243.18,1265.1,1254.41,75.6,79.63,70.22
2022-08-11,1272.33,1282.09,1289.29,1267.04,175280.0,1268.15,1245.7,1266.42,1256.11,58.85,78.85,71.31
2022-08-12,1280.96,1271.39,1280.96,1267.14,113930.0,1273.04,1248.74,1269.06,1258.48,63.68,72.77,77.94
2022-08-15,1293.79,1287.13,1294.11,1285.02,149050.0,1276.8,1252.71,1273.56,1261.84,67.6,74.24,83.28
2022-08-16,1295.1,1293.72,1297.38,1290.52,155260.0,1279.71,1256.88,1277.47,1265.01,77.92,73.04,83.33
2022-08-17,1300.4,1297.25,1304.49,1296.58,146610.0,1282.77,1260.62,1281.64,1268.38,78.27,71.7,81.47
2022-08-18,1299.93,1299.09,1311.73,1295.54,162050.0,1284.99,1263.86,1284.97,1271.39,74.56,79.63,84.51
2022-08-19,1294.93,1297.97,1303.73,1289.57,154230.0,1287.27,1267.16,1286.78,1273.63,73.18,69.23,74.43
2022-08-22,1285.45,1294.78,1295.69,1281.96,128870.0,1288.15,1270.3,1286.54,1274.75,65.25,53.85,62.34
2022-08-23,1292.0,1276.09,1292.0,1275.57,130490.0,1289.2,1273.98,1287.53,1276.4,63.48,63.65,63.58
2022-08-24,1296.41,1295.07,1300.4,1291.96,113650.0,1291.13,1277.83,1289.14,1278.3,54.03,72.3,61.95
2022-08-25,1311.55,1299.26,1311.55,1299.26,127470.0,1295.05,1281.6,1293.22,1281.47,67.75,75.29,72.54
2022-08-26,1306.81,1314.73,1320.16,1304.68,152920.0,1297.64,1285.34,1295.69,1283.88,57.0,62.42,67.16
2022-08-29,1293.25,1296.03,1296.03,1275.4,174330.0,1297.58,1287.19,1295.25,1284.77,44.33,48.57,56.12
2022-08-30,1298.14,1293.41,1307.12,1293.41,112860.0,1297.89,1288.8,1295.77,1286.05,52.73,48.24,60.81
2022-08-31,1301.44,1295.71,1306.45,1294.34,103560.0,1297.99,1290.38,1296.8,1287.51,65.2,51.13,65.22
2022-09-05,1298.15,1300.5,1305.62,1294.44,110010.0,1297.81,1291.4,1297.05,1288.53,56.23,52.46,59.52
2022-09-06,1299.06,1298.74,1305.9,1296.58,121910.0,1298.23,1292.75,1297.41,1289.53,52.89,61.98,53.36
2022-09-07,1268.95,1297.31,1298.17,1268.95,187240.0,1296.58,1292.36,1292.24,1287.57,14.97,35.66,37.8
2022-09-08,1265.57,1277.63,1279.34,1265.57,124240.0,1293.93,1291.57,1287.39,1285.47,15.31,30.56,33.45
2022-09-09,1275.64,1273.37,1275.64,1259.35,161750.0,1291.86,1291.49,1285.25,1284.54,34.26,25.82,39.42
2022-09-12,1275.6,1281.62,1285.17,1275.45,100040.0,1288.26,1291.66,1283.5,1283.69,27.95,27.56,41.2
2022-09-13,1272.48,1277.48,1279.55,1271.22,94070.0,1284.83,1291.23,1281.49,1282.62,21.56,32.43,43.73
2022-09-14,1260.88,1254.44,1262.8,1250.98,142290.0,1281.59,1289.59,1277.75,1280.55,18.54,21.7,35.67
2022-09-15,1262.82,1267.24,1269.54,1260.51,101060.0,1278.06,1287.97,1275.03,1278.86,19.93,20.04,34.17
2022-09-16,1252.78,1259.9,1263.97,1248.13,155330.0,1273.19,1285.59,1270.99,1276.38,29.88,18.14,20.9
2022-09-19,1229.88,1251.43,1253.45,1225.18,152500.0,1266.37,1282.09,1263.51,1271.95,20.11,12.89,17.72
2022-09-20,1241.07,1235.93,1241.07,1224.96,94430.0,1260.57,1279.4,1259.43,1269.01,21.58,31.23,27.66
2022-09-21,1228.2,1235.84,1236.05,1223.02,76490.0,1256.49,1276.53,1253.75,1265.12,17.83,27.69,21.97
2022-09-22,1228.94,1217.63,1229.26,1210.65,98660.0,1252.83,1273.38,1249.24,1261.68,19.46,18.63,20.34
2022-09-23,1215.41,1227.34,1230.72,1213.74,88490.0,1246.81,1269.33,1243.09,1257.27,18.95,15.77,18.76
2022-09-26,1187.22,1199.39,1201.89,1172.37,175240.0,1237.97,1263.11,1232.93,1250.6,11.99,12.27,14.99
2022-09-27,1182.46,1190.46,1193.79,1181.43,85340.0,1228.97,1256.9,1223.76,1244.11,12.67,13.07,17.82
2022-09-28,1160.66,1173.82,1177.58,1160.66,92270.0,1218.94,1250.27,1212.28,1236.16,12.82,9.47,15.67
2022-09-29,1147.44,1166.59,1177.21,1147.44,88050.0,1207.41,1242.73,1200.49,1227.71,0.78,9.23,8.89
2022-09-30,1152.01,1140.18,1158.2,1128.57,154780.0,1197.33,1235.26,1191.68,1220.5,6.12,14.88,11.49
2022-10-03,1102.0,1141.87,1144.95,1094.49,159890.0,1184.54,1225.45,1175.37,1209.22,3.36,3.55,8.89
2022-10-04,1097.72,1113.8,1117.87,1088.41,147870.0,1170.21,1215.39,1161.25,1198.6,3.6,3.76,9.22
2022-10-05,1117.38,1114.6,1128.94,1112.26,114400.0,1159.12,1207.81,1153.28,1190.86,20.48,15.14,16.61
2022-10-06,1081.36,1117.7,1119.76,1079.75,141260.0,1144.37,1198.6,1140.2,1180.43,16.2,13.28,14.84
2022-10-07,1039.54,1064.72,1067.03,1027.64,261710.0,1126.78,1186.79,1121.9,1167.01,14.29,12.35,13.77
2022-10-10,1038.93,1025.48,1052.24,1011.44,178310.0,1111.95,1174.96,1106.81,1154.82,15.44,12.62,9.91
2022-10-11,1001.68,1031.12,1031.12,987.27,200930.0,1093.87,1161.42,1087.7,1140.23,10.37,11.68,9.03
2022-10-12,1034.93,1004.53,1039.33,999.0,150970.0,1081.3,1150.12,1078.1,1130.2,30.6,25.27,18.6
2022-10-13,1051.24,1034.2,1051.24,1020.97,127130.0,1071.68,1139.54,1073.22,1122.68,37.43,28.94,23.67
2022-10-14,1061.39,1068.63,1070.3,1054.82,148450.0,1062.62,1129.97,1071.07,1116.85,34.04,39.81,28.58
2022-10-17,1047.2,1051.23,1051.42,1028.34,117600.0,1057.14,1120.84,1066.73,1110.21,38.88,37.93,27.69
2022-10-18,1059.06,1061.06,1068.9,1051.85,120840.0,1053.27,1111.74,1065.33,1105.34,57.9,35.53,32.67
2022-10-19,1053.65,1061.12,1062.27,1044.69,102620.0,1046.9,1103.01,1063.21,1100.42,55.73,41.89,33.57
2022-10-20,1053.26,1049.96,1060.79,1041.08,113710.0,1044.09,1094.23,1061.4,1095.93,78.17,55.3,32.44
2022-10-21,1010.57,1055.34,1055.34,1002.09,193760.0,1041.19,1083.99,1052.16,1087.8,37.94,41.73,33.31
2022-10-24,973.88,1011.54,1013.24,961.79,170990.0,1034.69,1073.32,1037.93,1076.95,18.13,41.87,29.78
2022-10-25,991.52,971.29,1006.69,950.19,183290.0,1033.67,1063.77,1029.49,1068.81,22.89,36.03,29.32
2022-10-26,990.41,995.73,999.59,979.4,77220.0,1029.22,1055.26,1022.38,1061.35,25.48,28.3,33.12
2022-10-27,1028.5,992.95,1028.5,986.54,159810.0,1026.94,1049.31,1023.5,1058.22,39.24,40.22,47.92
2022-10-28,1029.49,1036.94,1046.04,1024.74,147690.0,1023.75,1043.19,1024.59,1055.48,41.22,44.28,48.23
2022-10-31,1026.84,1027.57,1031.66,999.47,188840.0,1021.72,1039.43,1025.0,1052.75,40.55,38.94,55.44
2022-11-01,1038.09,1028.23,1049.77,1028.23,243890.0,1019.62,1036.45,1027.38,1051.36,62.69,44.86,50.75
2022-11-02,1025.18,1037.47,1039.42,1020.48,167910.0,1016.77,1031.84,1026.98,1048.86,80.3,41.44,43.68
2022-11-03,1023.8,1012.9,1029.53,1010.57,120450.0,1013.83,1028.96,1026.4,1046.48,73.6,55.39,40.47
2022-11-04,997.92,1006.52,1009.0,971.72,256470.0,1012.56,1026.88,1021.22,1041.85,54.03,60.74,38.21
2022-11-07,972.85,992.4,999.43,968.84,179100.0,1012.46,1023.57,1012.43,1035.28,15.28,42.18,30.6
2022-11-08,980.09,957.88,981.51,950.81,185770.0,1011.32,1022.49,1006.55,1030.02,21.41,45.89,33.58
2022-11-09,979.68,980.92,993.28,969.19,166480.0,1010.24,1019.73,1001.66,1025.23,21.98,22.19,33.58
2022-11-10,936.8,969.79,969.79,925.02,252590.0,1001.07,1014.01,989.87,1016.81,6.25,14.26,33.55
2022-11-11,948.86,946.68,963.55,941.84,213490.0,993.01,1008.38,982.41,1010.34,16.79,21.97,43.73
2022-11-14,936.31,945.97,945.97,913.5,211970.0,983.96,1002.84,974.03,1003.29,15.31,13.75,35.81
2022-11-15,904.77,923.2,927.37,893.49,218100.0,970.63,995.12,961.44,993.9,14.65,12.14,30.96
2022-11-16,940.29,878.24,942.56,863.31,249950.0,962.14,989.46,957.59,988.8,38.55,28.38,30.16
2022-11-17,971.04,941.77,975.42,941.77,184690.0,956.86,985.34,960.04,987.11,47.27,43.21,38.41
2022-11-18,971.2,967.82,977.19,941.18,264090.0,954.19,983.38,962.07,985.59,47.44,49.52,38.85
2022-11-21,956.89,970.64,972.15,951.62,132090.0,952.59,982.53,961.13,982.86,57.34,43.56,33.93
2022-11-22,945.54,956.31,985.18,941.85,368680.0,949.14,980.23,958.29,979.3,48.78,41.07,34.14
2022-11-23,938.73,939.08,951.86,933.26,154600.0,945.04,977.64,954.74,975.44,50.93,50.62,33.42
2022-11-24,940.76,932.69,941.69,925.55,136320.0,945.44,973.26,952.19,972.14,67.83,47.21,37.72
2022-11-25,967.49,948.66,967.49,947.56,170890.0,947.3,970.16,954.98,971.69,64.76,59.79,48.86
2022-11-28,1004.34,974.42,1006.06,974.23,398080.0,954.1,969.03,963.95,974.8,66.95,80.26,54.59
2022-11-29,1029.04,1007.58,1029.04,995.12,366390.0,966.53,968.58,975.79,979.97,73.55,78.87,58.56
2022-11-30,1049.21,1034.78,1049.21,1018.59,264700.0,977.42,969.78,989.14,986.56,85.88,77.31,71.17
2022-12-01,1042.64,1059.8,1073.32,1040.95,434440.0,984.58,970.72,998.86,991.9,89.2,73.89,68.03
2022-12-02,1092.99,1038.11,1092.99,1037.08,331170.0,996.76,975.48,1015.98,1001.53,96.08,86.67,76.3
2022-12-05,1110.94,1094.39,1120.56,1094.39,375070.0,1012.17,982.38,1033.24,1011.95,96.42,93.04,86.27
2022-12-06,1054.06,1109.5,1109.5,1054.06,405650.0,1023.02,986.08,1037.03,1015.96,70.28,73.81,68.61
2022-12-07,1047.58,1051.55,1064.73,1037.15,242090.0,1033.9,989.47,1038.95,1018.97,61.81,71.65,63.6
2022-12-08,1062.73,1061.99,1093.64,1055.63,304560.0,1046.1,995.77,1043.27,1023.14,59.71,70.26,65.44
2022-12-09,1065.08,1069.38,1076.67,1051.62,236860.0,1055.86,1001.58,1047.24,1027.13,55.1,65.14,69.02
2022-12-12,1037.42,1071.27,1073.44,1037.42,219920.0,1059.17,1006.64,1045.45,1028.11,48.52,52.06,65.28
2022-12-13,1056.43,1038.63,1056.43,1028.37,241920.0,1061.91,1014.22,1047.45,1030.81,37.43,51.78,68.81
2022-12-14,1056.17,1056.76,1071.02,1052.25,192530.0,1062.6,1020.01,1049.03,1033.23,28.57,53.45,68.55
2022-12-15,1068.08,1055.8,1076.03,1055.49,248620.0,1065.15,1024.87,1052.5,1036.55,58.46,42.1,66.97
2022-12-16,1064.07,1061.58,1077.27,1058.88,249610.0,1062.26,1029.51,1054.6,1039.17,60.26,33.69,61.34
2022-12-19,1050.22,1063.72,1081.55,1050.22,258390.0,1056.18,1034.18,1053.8,1040.22,42.09,48.09,54.19
2022-12-20,1029.79,1048.17,1049.39,1015.66,283480.0,1053.76,1038.39,1049.44,1039.23,31.83,42.24,46.16
2022-12-21,1033.1,1041.05,1041.65,1011.9,212810.0,1052.31,1043.11,1046.47,1038.64,47.03,35.59,48.09
2022-12-22,1038.34,1033.72,1048.84,1031.29,188500.0,1049.87,1047.99,1044.99,1038.61,34.67,37.35,36.64
2022-12-23,1034.13,1037.91,1041.37,1022.51,129850.0,1046.78,1051.32,1043.02,1038.19,32.5,48.0,29.87
2022-12-26,987.77,1032.42,1033.17,987.77,175230.0,1041.81,1050.49,1032.97,1033.39,8.78,18.67,31.61
2022-12-27,1007.36,988.87,1015.01,985.67,153660.0,1036.9,1049.41,1028.31,1030.91,24.9,31.07,39.6
2022-12-28,1013.95,1009.19,1023.24,997.12,123260.0,1032.68,1047.64,1025.7,1029.29,32.85,28.1,36.8
2022-12-29,1008.3,1013.95,1022.15,1008.3,121030.0,1026.7,1045.93,1022.54,1027.29,38.19,27.73,34.91
2022-12-30,1005.19,1016.71,1017.45,1005.19,95620.0,1020.82,1041.54,1019.38,1025.19,34.62,30.33,40.15
2023-01-03,1047.25,1010.52,1047.25,1010.03,159600.0,1020.52,1038.35,1024.45,1027.29,53.49,56.41,47.54
2023-01-04,1050.15,1051.66,1059.01,1046.61,172220.0,1022.55,1038.16,1029.12,1029.47,56.34,56.28,48.41
2023-01-05,1061.9,1052.32,1065.99,1051.6,164270.0,1025.43,1038.87,1035.08,1032.55,90.44,58.28,48.37
2023-01-06,1057.4,1060.14,1075.33,1053.29,192690.0,1027.34,1038.6,1039.14,1034.92,82.68,58.16,48.24
